"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"SeekingHeart: A Biofeedback-Based VR Game for Mindfulness Practice","Y. Lu; Y. Xue; S. Ni","Shenzhen International Graduate School, Tsinghua University, Shenzhen, China; Shenzhen International Graduate School, Tsinghua University, Shenzhen, China; Shenzhen International Graduate School, Tsinghua University, Shenzhen, China",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","8","Mindfulness-based intervention is widely applied for positive change in the general population. It guides people to focus on the unfolding of experience nonjudgmentally through practice to bring cognitive and emotional benefits. However, conventional intervention is hardly accessible for people with limited time and energy. Virtual Reality technology offers a solution for providing automatic and flexible mindfulness intervention. Considering its interactive and immersive nature, VR is an ideal medium for game design, promisingly enhancing people's interest and motivation in practice. However, current studies in VR-based mindfulness intervention still lack explorations in the aspect of gamification. To address the gap, we designed a VR mindfulness serious game with multiple levels and biofeedback-based interaction strategies to help people cultivate mindfulness through gameplay. A randomized controlled experiment was conducted to evaluate the effectiveness and quality of the game. Results showed that the game significantly increased players' mindfulness levels with equivalent effectiveness as traditional approaches. The game also reduced negative emotions and self-reported anxiety and depression levels. Experimental data and user feedback were analyzed for the game's future development.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253803","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253803","serious games;mindfulness;biofeedback;virtual reality","Sociology;Anxiety disorders;Games;Virtual reality;Depression;Serious games;Statistics","","2","","45","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Competitive Training in Spatial Augmented Reality for Prosthetic Leg Embodiment","G. Mariani; F. Tessari; C. Ferraresi; E. Lucania; R. L. Tauro; M. Freddolini; S. Traverso; A. Cherubini; E. Gruppioni; M. Laffranchi; L. De Michieli; G. Barresi","Rehab Technologies Lab, Istituto Italiano di Tecnologia, Genoa, Italy; Newman Laboratory for Biomechanics and Human Rehabilitation, Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Mechanical and Aerospace Engineering, Politecnico di Torino, Turin, Italy; Department of Mechanical and Aerospace Engineering, Politecnico di Torino, Turin, Italy; Department of Mechanical and Aerospace Engineering, Politecnico di Torino, Turin, Italy; Rehab Technologies Lab, Istituto Italiano di Tecnologia, Genoa, Italy; Rehab Technologies Lab, Istituto Italiano di Tecnologia, Genoa, Italy; Rehab Technologies Lab, Istituto Italiano di Tecnologia, Genoa, Italy; Centro Protesi INAIL, Istituto Nazionale per l';Assicurazione contro gli Infortuni sul Lavoro, Bologna, Italy; Rehab Technologies Lab, Istituto Italiano di Tecnologia, Genoa, Italy; Rehab Technologies Lab, Istituto Italiano di Tecnologia, Genoa, Italy; Rehab Technologies Lab, Istituto Italiano di Tecnologia, Genoa, Italy",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","8","Literature highlights how trainings in virtual and augmented settings can contribute to a higher level of embodiment of bionic prosthetic limbs. In this paper, a Spatial Augmented Reality (SAR, where the augmentation of a real environment is based on displays on surfaces instead of being worn by the user) system was used in two conditions characterised by the absence or the presence of a social feature that should improve the user engagement. In the first condition, the subject has to contract the quadriceps of the right leg to command, through EMG sensors, a virtual prosthetic leg to break a virtual wall on a computer screen. In this condition, each foot-wall collision causes a vibratory feedback on the subject's knee, a visual one given by the breaking of the wall, and an auditory one of the sound of falling debris. The second condition, on the other hand, adds a level of sociality whereby the subject must break the virtual wall before a virtual (fictional) competitor. Fourteen unimpaired subjects were administered both conditions in a randomized way, each repeated three times. Questionnaire scores and quantitative data (proprioceptive drift and the number of kicks) have been collected after the training and a subsequent Rubber Leg Illusion session. Overall, it was observed that the competitive condition increased the subject's commitment to completing the task. Although it increases the engagement factor, thus increasing the subject's focus on the task to be performed, the condition in which the social sphere appears negatively impacts the embodiment process itself probably because of the complexity of the task that creates an increase in the subject's distraction and mental workload. However, these results suggest the possibility that an alternation of a neutral and a social task, in the same session, could lead to increased training time and a higher level of limb embodiment.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253816","Istituto nazionale per 1′ assicurazione contro gli infortuni sul lavoro (INAIL)(grant numbers:PR19-PAI-P1-HyperLEG); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253816","Prosthetics;Embodiment;Virtual Leg Illusion;Rubber Leg Illusion;Lower Limb Prosthesis","Legged locomotion;Training;Visualization;Spatial augmented reality;Sensor phenomena and characterization;Solids;Serious games","","1","","36","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Dynamic Difficulty Adjustment in Serious Games for Cerebral Visual Impairment","K. Kostkova; N. Ben Itzhak; L. Stijnen; E. Ortibus; B. Jansen","Department of Electronics and Informatics (ETRO), Vrije Universiteit Brussel (VUB); imec, Brussels, Belgium; Department of Development and Regeneration, University of Leuven (KU Leuven); KU Leuven Child and Youth Institute (L-C&Y), Leuven, Belgium; Department of Development and Regeneration, University of Leuven (KU Leuven), Leuven, Belgium; Department of Development and Regeneration, University of Leuven (KU Leuven); KU Leuven Child and Youth Institute (L-C&Y), Leuven, Belgium; Department of Electronics and Informatics (ETRO), Vrije Universiteit Brussel (VUB); imec, Brussels, Belgium",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","8","Cerebral visual impairment (CVI) is the leading cause of visual impairment in developed countries. No treatment for CVI exists and children need long-term individualized therapy. The use of serious games in therapy for children with visual impairment has the potential to be beneficial, however, integrating personalization and adaptivity in game-based rehabilitation is crucial. There are very few serious games designed for children with CVI and to author's knowledge none of them implements dynamic difficulty adjustment (DDA). We designed and implemented serious games for high-level visuoperceptual skills (e.g., object recognition, figure ground perception, etc.) training. Moreover, the games have DDA implemented using a reinforcement learning algorithm to adjust the game difficulty based on the child's in-game performance. Currently, a double-blind Randomized Controlled Trial (RCT) is running, where children with CVI play our serious games. The aim of the study is to evaluate the effectiveness of an adaptive therapy approach for children with CVI.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253769","Research Foundation Flanders (FWO-project)(grant numbers:T004920N); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253769","cerebral visual impairment;serious games;dynamic difficulty adjustment;reinforcement learning","Training;Visualization;Pediatrics;Heuristic algorithms;Visual impairment;Medical treatment;Games","","1","","28","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"FruitGrind: Analysis, Design and Development of a Serious Game Supporting Knee Rehabilitation Using a Smartphone Attached to a Balance Board","R. Baranyi; L. Rast; K. Pinter; C. Aigner; D. Hoelbling; T. Grechenig","Research Group For Industrial Software, Vienna University of Technology, Vienna, Austria; Research Group For Industrial Software, Vienna University of Technology, Vienna, Austria; Research Group For Industrial Software, Vienna University of Technology, Vienna, Austria; Research Group For Industrial Software, Vienna University of Technology, Vienna, Austria; Research Group For Industrial Software, Vienna University of Technology, Vienna, Austria; Research Group For Industrial Software, Vienna University of Technology, Vienna, Austria",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","6","After a knee injury, rehabilitation is often necessary, which is usually a longer process, and requires doing exercises at home to regain lost abilities. Exercises within this domain also include using so-called balance boards, requiring patients to step onto them and keep their balance or do specific movements. These often monotonous exercises can lead to patients' non-compliance and therefore take them longer to regain their health, or in the worst case, have long-term issues. These are situations where serious games come into play – delivering entertainment to increase motivation and additional fun features to these monotonous exercises. However, in the context of current solutions for knee rehabilitation, there is a big drawback because additional setup and even (cost-intensive) hardware are required. Therefore, a new serious game was developed together with feedback from involved stakeholders (therapists and patients) also to overcome this current drawback by using commercial off-the-shelf (COTS) components, offering an easy-to-set-up solution containing just a balance board (which people doing knee rehabilitation often already possess) and a smartphone attached to it together with a PC. The evaluation of this solution and setup showed very positive feedback. From a technical point of view, it was shown that the sensors of a plain smartphone (and its sensitivity) paired with a PC and its screen for playing are feasible and can support the knee rehabilitation process by capturing the movements while standing on the balance board.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253768","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253768","rehabilitation;knee;serious game","Sensitivity;Entertainment industry;Hardware;Serious games;Sensors;Stakeholders;Injuries","","2","","30","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Automatic Annotation of Heart Rate Sequences","J. C. Lopes; J. Vieira; A. Antunes; L. Deusdado; R. P. Lopes","Research Center for Digitalization and Intelligent Robotics, Instituto Politécnico de Bragança, Bragança, Portugal; Research Center for Digitalization and Intelligent Robotics, Instituto Politécnico de Bragança, Bragança, Portugal; Research Center for Digitalization and Intelligent Robotics, Instituto Politécnico de Bragança, Bragança, Portugal; Research Center for Digitalization and Intelligent Robotics, Instituto Politécnico de Bragança, Bragança, Portugal; Research Center for Digitalization and Intelligent Robotics, Instituto Politécnico de Bragança, Bragança, Portugal",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","6","Heart Rate (HR) measurement is one of the most effective ways to determine whether a person is stressed or not. The analysis of a series of HR measurements can help determine whether the HR decreased, increased dramatically, or remained consistent during that time period. With this in mind, an automatic annotator that can automatically label HR sequences, determining these three possible states, is an ideal solution because it eliminates the need for a human to do it manually. This paper presents a web-based application that, given a .csv file containing Heart Rate successive measurements and their respective time stamps, can label sequences of any size that the user specifies. This opens up the possibility of training Machine Learning models with this data and classifying whether the user is in a stressful situation or not, in real time. Although further refinements will be made, our annotator proved to be robust and consistent in its annotation performance.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253814","European Regional Development Fund (ERDF)(grant numbers:Norte-01-0145-FEDER-000042); FCT - Fundação para a Ciência e Tecnologia(grant numbers:UIDB/05757/2020); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253814","Heart Rate;Machine Learning;Annotation;Web Application","Heart rate;Training;Annotations;Wearable computers;Machine learning;User interfaces;Size measurement","","","","22","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Future Perspectives of Deep Learning in Laparoscopic Tool Detection, Classification, and Segmentation: A Systematic Review","N. Fernandes; E. Oliveira; N. F. Rodrigues","2Ai Laboratory, Polytechnic Institute of Cávado and Ave, Barcelos, Portugal; 2Ai Laboratory, Polytechnic Institute of Cávado and Ave, Barcelos, Portugal; Polytechnique Institute of Cávado and Ave, Barcelos, Portugal",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","8","Background—Classification, detection, and segmentation of minimally invasive instruments is an essential component for robotic-assisted surgeries and surgical skill assessments. Methods—Cochrane Library, PubMed, ScienceDirect, and IEEE Xplore databases were searched from January 2018 to May 2022. Selected studies evaluated deep learning (DL) models for image and video analysis of laparoscopic surgery. Comparisons were made of the studies' characteristics such as the dataset source, type of laparoscopic operation, number of images/videos, and types of neural networks (NN) used. Results—22 out of 152 studies identified met the selection criteria. The application with the greatest number of studies was instrument detection (59.1%) and the second was instrument segmentation (40.9%). The most tested procedure was cholecystectomy (72.73%). Conclusions—Although CNN-based algorithms outperform other methods in instrument detection and many have been proposed, there are still challenging conditions where numerous difficulties arise. U-Nets are the dominant force in the field for segmentation, but other models such as Mask R-CNN follow close behind with comparable results. Deep learning holds immense potential in laparoscopic surgery and many improvements are expected as soon as data quality improves.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253772","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253772","Artificial Intelligence;Deep Learning;Computer Vision;Laparoscopy tools","Deep learning;Laparoscopes;Training;Image segmentation;Minimally invasive surgery;Systematics;Instruments","","","","40","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Current Devices and Future Perspectives on Neuromuscular Blockade Monitoring: A Systematic Review","A. Torneiro; E. Oliveira; N. F. Rodrigues","2Ai, School of Technology, IPCA, Barcelos, Portugal; 2Ai, School of Technology, IPCA INESC-TEC, Porto, Portugal, Barcelos, Portugal; 2Ai, School of Technology, IPCA INESC-TEC, Porto, Portugal, Barcelos, Portugal",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","7","Postoperative residual neuromuscular block (PRNB) is still a problem during the surgery procedures resulting in health problems, such as, airway obstruction, hypoxia and pulmonary aspiration. To perform more accurate monitoring of the patient during surgery quantitative neuromuscular blockade monitoring measuring TOF ratio has been recommended by med-ical institutions. There are some devices available using different techniques, however there are only a few number of clinicians using them, since those devices are costly and have difficult clinical set-up. This paper presents a systematic review of current devices for quantitative neuromuscular monitoring during the surgery procedure following the PRISMA methodology. This study was carried out to list the currently available devices and report the capabilities that are missing in these devices since 2017. The databases used to do the research were PubMed, Cochrane Library, PubMed Central (PMC), Web of Science, IEEE Xplore, ScienceDirect, Directory of Open Access Journals (DOAJ). 17 ar-ticles were selected, presenting comparisons between two devices using different techniques. Quantitative monitoring provides the most accurate TOF ratio measurement but still needs to be incentivized.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253806","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253806","Quantitative neuromuscular monitoring;Anes-thesia;TOF (train-of-four) monitoring devices","Performance evaluation;Systematics;Neuromuscular;Open Access;Current measurement;Wires;Surgery","","1","","46","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Gamified Motor Learning Through High-Fidelity Sensor Technology","P. M. Blom; V. Mylonas; T. Nikodelis; V. Konstantakos; P. Spronck; T. Loizidis; I. Mayer","Tilburg University, the Netherlands; Aristotle University of Thessaloniki, Greece; Aristotle University of Thessaloniki, Greece; Aristotle University of Thessaloniki, Greece; Tilburg University, the Netherlands; Department of Physical and Rehabilitation Medicine, Saint Loukes Hospital, Thessaloniki, Greece; Tilburg University, the Netherlands",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","7","In this paper, we present a framework for gamified motor learning through the use of a serious game and high-fidelity motion capture sensors. Our implementation features an Inertial Measurement Unit and a set of Force Plates in order to obtain real-time, high-frequency measurements of patients' core movements and centre of pressure displacement during physical rehabilitation sessions. The aforementioned signals enable two mechanisms, namely a) a game avatar controlled through patient motor skills and b) a rich data stream for post-game motor performance analysis. Our main contribution is a fine-grained processing pipeline for sensor signals, enabling the extraction of a reliable and accurate mapping between patient motor movements, in-game avatar controls and overall motor performance. Moreover, we discuss the potential of this framework towards the implementation of personalised therapeutic sessions and present a pilot study conducted in that direction.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253778","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253778","Motor learning;gamification;physical rehabilitation;motion sensors","Avatars;Pipelines;Process control;Real-time systems;Motion detection;Sensors;Performance analysis","","","","35","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Experiencing Mirror Therapy in a Virtual Reality Environment","G. Hakvoort; L. Bulle-Smid; M. Klarenbeek; S. Brink; R. Winter; M. Hettinga","IT Innovations in Healthcare, Windesheim University of Applied Sciences, Zwolle, the Netherlands; IT Innovations in Healthcare, Windesheim University of Applied Sciences, Zwolle, the Netherlands; Department of Rehabilitation Vogellanden, Center of Rehabilitation Medicine & Special Dentistry, Zwolle, the Netherlands; Department of Scientific research Vogellanden, Center of Rehabilitation Medicine & Special Dentistry, Zwolle, the Netherlands; Department of Rehabilitation Vogellanden, Center of Rehabilitation Medicine & Special Dentistry, Zwolle, the Netherlands; IT Innovations in Healthcare, Windesheim University of Applied Sciences, Zwolle, the Netherlands",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","6","The development of virtual reality technologies promises new opportunities for mirror therapy. It allows the addition of gamification elements and gives patients the opportunity to practice independently, in their own time and at their own location. Even though studies show positive difference between standard and virtual reality mirror therapy, underlying factors that could impact these differences are yet to be studied. In this study standard mirror therapy using a real mirror was compared to a virtual reality setup in terms of psychophysical effects, usability, and virtual presence of healthy participants. We found that although participants experienced psychophysical effects in both setups, this was significantly lower for the virtual reality setup. Additionally, participants found the system easy to use, but the virtual reality environment scored low in terms of experienced realism which could have attributed to the lower number of psychophysical effects in the virtual reality setup. These results provide additional grounds for further development and research into the application of virtual reality applications for mirror therapy.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253788","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253788","virtual reality;rehabilitation;mirror therapy;virtual presence;usability","Brain;Medical treatment;Virtual reality;Particle measurements;Electroencephalography;Serious games;Mirrors","","","","23","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Weight Perception and Controlling Experience in Loaded Virtual Rehabilitation: Effect of Biased Weight Feedback and Modulated Movement","L. Wang; M. Huang; Y. Zheng; J. Wei; R. Yang","Design School, Xi'an Jiaotong-Liverpool University, Suzhou, China; Design School, Xi'an Jiaotong-Liverpool University, Suzhou, China; School of Advanced Technology, Xi'an Jiaotong-Liverpool University, Suzhou, China; School of Advanced Technology, Xi'an Jiaotong-Liverpool University, Suzhou, China; School of Advanced Technology, Xi'an Jiaotong-Liverpool University, Suzhou, China",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","7","Virtual reality (VR) exercise-based programs, such as virtual rehabilitation, may require users to perform movements while wearing a rehabilitation device or exoskeleton for effective training outcomes. However, these external weights posed on users are burdensome and may result in fatigue, generating undesired user experiences. We investigated the effect of biased weight feedback with movement augmentation on the weight perception, the feeling of control, and perceived exertion of a VR exercise task for the lower limb. The experiment involved twelve participants and showed that it is possible to deceive the real weight of a weight attached to a person's foot by manipulating the appearance and the movement performed. The reduced weight feedback with movement augmentation to be controlled produced the lightest weight perception of the whole task. The feeling of control can be lower in augmented movement conditions but can be slightly higher when enhanced weight feedback is used. The study result shows promise to be applied in virtual exergames such as virtual rehabilitation that is integrated with physical rehabilitation devices.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253794","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253794","virtual reality;weight perception;biased weight feedback;movement augmentation","Training;Performance evaluation;Exoskeletons;Virtual reality;Fatigue;Serious games;Task analysis","","2","","52","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"vimiLab – Teaching Medical Imaging and Radiological Anatomy in a Virtual Reality Environment","L. Mayer; M. Süncksen; S. Reinhold; M. Teistler","Center for Interation, Visualization and Usability (CIVU), Flensburg University of Applied Sciences, Flensburg, Germany; Center for Interation, Visualization and Usability (CIVU), Flensburg University of Applied Sciences, Flensburg, Germany; Center for Interation, Visualization and Usability (CIVU), Flensburg University of Applied Sciences, Flensburg, Germany; Center for Interation, Visualization and Usability (CIVU), Flensburg University of Applied Sciences, Flensburg, Germany",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","5","Medical imaging is a keystone in medical diagnostics. A novel educational virtual reality application is presented which teaches basic medical imaging techniques in combination with gross anatomy in a safe, immersive and highly interactive way. We investigated the usability of the application in an exploratory study. The results show good overall usability and suggest that the application is easy to learn, efficient to use and provides an attractive learning environment.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253787","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253787","medical imaging;virtual reality application;medical education;human anatomy;computed tomography;medical ultrasound","Ultrasonic imaging;Education;Virtual reality;Serious games;Medical diagnosis;Usability;Medical diagnostic imaging","","1","","22","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Evaluating a Remote Tele-Mentoring Gameplay Setup for Teaching Laparoscopic Suturing Skills","D. Shabir; S. Balakrishnan; J. Padhan; E. Yaacoub; A. Mohammed; Z. Deng; A. Al-Ansari; P. Tsiamyrtzis; N. V. Navkar","Department of Surgery, Hamad Medical Corporation, Doha, Qatar; Department of Surgery, Hamad Medical Corporation, Doha, Qatar; Department of Surgery, Hamad Medical Corporation, Doha, Qatar; Department of Computer Science, Qatar University, Doha, Qatar; Department of Computer Science, Qatar University, Doha, Qatar; Department of Computer Science, University of Houston, Houston, Texas, USA; Department of Surgery, Hamad Medical Corporation, Doha, Qatar; Department of Mechanical Engineering, Politecnico di Milano, Milan, Italy; Department of Surgery, Hamad Medical Corporation, Doha, Qatar",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","8","The work presents an evaluation study to investigate the potency of remote tele-mentoring gameplay for training in minimally invasive surgeries, as compared to training through traditional in-person methods for teaching suturing skills. A remote tele-mentoring prototype is implemented to simulate the gameplay. Augmented surgical instruments (remotely controlled by a mentor) are overlaid onto the surgical video to assist the mentee with visual cues. The study evaluates teaching of the simulated surgical task of laparoscopic intracorporeal suturing among mentor-mentee pairs simulating a multiplayer game. It comprises a teaching stage followed by a testing stage, where error counts and duration during the gameplay are recorded and compared. The teaching stage was conducted in either of two modes, Mode-I (traditional in-person mentoring mode) or Mode-II (remote tele-mentoring gameplay mode). Results show that Mode-II took a higher duration in the teaching stage, but both modes performed equivalently in the testing stage. Thus, the efficacy of training through remote tele-mentoring in a gameplay mode is comparable to that of traditional in-person mentoring.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253770","Qatar National Research Fund (a member of The Qatar Foundation)(grant numbers:NPRP12S-0119-190006); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253770","Gameplay;Tele-mentoring;Laparoscopy;Surgical skills;Surgical training","Training;Laparoscopes;Visualization;Surgery;Prototypes;Real-time systems;Serious games","","1","","45","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"A Biofeedback-Enhanced Virtual Exergame for Upper Limb Motor-Cognitive Rehabilitation","C. Parente; C. Galletti; A. Bottino; F. Lamberti; J. Podda; A. Tacchino; G. Brichetto; L. De Michieli; G. Barresi","Department of Control and Computer Engineering, Politecnico di Torino, Turin, Italy; Rehab Technologies Lab, Istituto Italiano di Tecnologia, Genoa, Italy; Department of Control and Computer Engineering, Politecnico di Torino, Turin, Italy; Department of Control and Computer Engineering, Politecnico di Torino, Turin, Italy; Scientific Research Area, Italian Multiple Sclerosis Foundation, RAISE Ecosystem, Genoa, Italy; Scientific Research Area, Italian Multiple Sclerosis Foundation, RAISE Ecosystem, Genoa, Italy; Scientific Research Area, Italian Multiple Sclerosis Foundation, RAISE Ecosystem, Genoa, Italy; Rehab Technologies Lab, Istituto Italiano di Tecnologia, RAISE Ecosystem, Genoa, Italy; Rehab Technologies Lab, Istituto Italiano di Tecnologia, RAISE Ecosystem, Genoa, Italy",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","8","Multiple Sclerosis (MS) is a progressive disease of the central nervous system associated with long-term disability. Rehabilitation in both the cognitive and motor domains is key to comprehensive treatment of the impairments of MS patients. Since the effectiveness of rehabilitation is related to the levels of patients' motivation and engagement, there is an urgent need to develop strategies to keep patients engaged during rehabilitation. In recent years, several serious games in Virtual Reality (VR) have been developed for rehabilitation purposes, holding promise to enhance traditional approaches with gamified and entertaining environments. These technologies pave the way to increase motivation during rehabilitation sessions and thus promote training effectiveness. This paper presents an immersive video game that transfers traditional rehabilitation exercises into a playful and engaging context. The game combines Upper Limb (UL) motor activities with cognitive tasks and suggests different exercises targeting a variety of rehabilitation scopes. A biofeedback system based on heart rate data is integrated into the game to adapt the difficulty level of the game to the player's condition in real time. The aim of this preliminary study is to evaluate the usability of the developed game and to observe the effects of the biofeedback on the player's engagement during the game. The main finding of this study is that the biofeedback significantly increases mental focus on the game tasks and thus has a great potential to improve engagement in the rehabilitation session. The game is very well-accepted by healthy subjects and by one MS patient, suggesting its potential suitability for use in rehabilitation settings. Future studies will involve a larger cohort of MS patients to further evaluate its relevance and appropriateness in rehabilitation trainings.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253757","Politecnico di Torino; European Union; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253757","Exergames;Rehabilitation;Multiple Sclerosis;Cognitive Rehabilitation;Upper Limb;Dual Task;Virtual Reality;Biofeedback","Training;Heart rate;Video games;Games;Virtual reality;Pulse width modulation;Biological control systems","","1","","25","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Wearable Technology as Game Input for Active Exergames","J. Henry; C. Kendrick; S. Arnab","Department of Computing and Mathematics, Manchester Metropolitan University, Manchester, United Kingdom; Department of Computing and Mathematics, Manchester Metropolitan University, Manchester, United Kingdom; Institute for Creative Cultures, Coventry University, Coventry, United Kingdom",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","8","Wearable technology and exergames are topics with a growing interest since the wide adoption of the Internet of Things and other technological advancements around machine to machine communication. Our paper extends on existing work that combines heart-rate readings through body sensors as a means of playing a game or interacting with a game in real-time and proposes a development framework for exergames that use physiological signals through wearable technology as player input and combine with the Internet of Things. Our focus is on producing single experiences, that directly embed the wearable technology into the gaming experience, using heart-rate as the sole form of input in our methodology. We analyse the applicability of our proposed framework through the development of a proof-of-concept platformer game that where speed of character movement is produced through the player's heart rate. We highlight the empirical nature of our work and present the future directions of our research along with recommendations for researchers that wish to introduce their own solutions in the area.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253785","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253785","wearable technology;heart rate;affective games;exergames;serious games;games for health","Heart rate;Wearable Health Monitoring Systems;Pediatrics;Games;Writing;Real-time systems;Physiology","","2","","33","Crown","22 Sep 2023","","","IEEE","IEEE Conferences"
"Virtual Functional Mobility Assessment: A Pilot Study in People with Parkinson's Disease","T. I. Chowdhury; J. A. Moura; J. Quarles; F. A. Dos Santos Mendes","Computer Sciences and Electrical Engineering, Marshall University, Huntington, WV, USA; Graduate Program in Rehabilitation Sciences, University of Brasilia, Brazil; Computer Science, The University of Texas at San Antonio, San Antonio, USA; Graduate Program in Rehabilitation Sciences, University of Brasilia, Brazil",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","6","At present, few validated clinical tests provide the assessment of mobility in patients with Parkinson's Disease (PD) during the execution of complex tasks. To verify the feasibility of a virtual environment based on a Microsoft Kinect sensor as a tool to evaluate the functional mobility of people with PD. An analytical, observational and transversal pilot study was held. The sample consisted of 12 patients with PD and 12 healthy young adults. All participants were evaluated on gait tests and in the virtual environment. The System Usability Scale (SUS) was applied to the PD group to evaluate the virtual environment usability. Significant differences were found in groups' performance in the virtual environment. Regular and strong relations were found on patients' performance on gait tests and virtual environment tests. The virtual environment usability was considered acceptable among patients with PD. The virtual environment developed is potentially viable as a functional mobility assessment tool for patients with PD.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253780","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253780","Parkinson's disease;Virtual Reality;Movement Disorders","Parkinson's disease;Virtual environments;Serious games;Usability;Task analysis","","","","27","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
