"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"More attention, less deficit: Wearable EEG-based serious game for focus improvement","A. E. Alchalcabi; A. N. Eddin; S. Shirmohammadi","Istanbul Sehir Universitesi, Istanbul, TR; College of Engineering and Natural Sciences, Istanbul Sehir University, Istanbul, Turkey; College of Engineering and Natural Sciences, Istanbul Sehir University, Istanbul, Turkey",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","8","Attention Deficit Hyperactivity Disorder (ADHD) and Attention Deficit Disorders (ADD) are two of the most spread mental disorders characterized by the lack of attention and focus. One way to measure focus is through Electroencephalogram (EEG) signals that can be read using the new wireless EEG reading devices often used by Brain-computer Interface (BCI) researchers. In parallel, serious games have been recently providing opportunities for the rehabilitation of various cognitive and emotional deficiencies. In this paper, we put the two things together, and we design a virtual reality serious game using a wireless wearable EEG device to improve the focusing ability of people with ADHD and ADD. Our preliminary experiments with healthy subjects show an average improvement of 10% in engagement and 8% in focus for people using our EEG-controlled game compared to using the same game but keyboard-controlled.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939288","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939288","Brain-Computer Interface;ADHD;Serious Games;EEG-based therapy;Virtual Reality","Electroencephalography;Diseases;Europe;Irrigation;Psychology;Training;Sensors","","34","","32","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"Detecting and exploiting periodicity in activity classification","L. E. Taylor; U. A. Abdulla; M. G. Barlow; K. Taylor","School of Engineering and Information, Technology The University of New South Wales, Canberra, Australia; School of Engineering and Information, Technology The University of New South Wales, Canberra, Australia; School of Engineering and Information, Technology The University of New South Wales, Canberra, Australia; Teknik Elektro Universitas Udayana, Denpasar, Indonesia",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","8","The technology for activity classification presents new opportunities for control and monitoring of serious games players. Other than for step detection, human activity classification is normally undertaken by calculating features from a fixed interval length of sensor data and comparing them to values expected from a range of activities. It was observed that many human activities, especially vigorous activities, are cyclic. This paper tested the hypothesis that, if features are calculated over an integer number of cycles of a cyclic activity, more accurate activity classifications will be achieved. An algorithm was developed that determines whether an activity is cyclic and if so, identifies the cycles and calculates the feature set over an integer multiple of cycles. If the activity is determined to be non-cyclic, the features are calculated over a fixed time window. The hypothesis that more accurate activity classifications will be achieved was confirmed with a pairwise t-test at the 99% significance level. Knowledge that a cyclic activity is taking place is already informative and can enable generation of features from individual cycles. One of these, cycle length, was added to the feature set which improved recognition rates for activities where the cycle length varied greatly from other activities. For example, brushing teeth improved from 39% with a fixed window to 54% for an adaptive window and 74% for an adaptive window with cycle length. An overall improvement in activity classification success rate was found for this adaptive windowing method compared to a fixed window approach with overall success rates of 54% for a fixed window, 62% for an adaptive window and 64% for an adaptive window with the additional feature.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939289","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939289","activity classification;adaptive windowing;accelerometer;cyclic activities","Feature extraction;Correlation;Data mining;Testing","","5","","18","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"Use of assistive technology to accommodate students with writing disabilities","O. Poobrasert; T. Mupattararot; L. Sae-aue","National Electronics and Computer, Technology Center, Pathumthani, Thailand; National Electronics and Computer, Technology Center, Pathumthani, Thailand; National Electronics and Computer, Technology Center, Pathumthani, Thailand",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","4","At present, there are various kinds of assistive technology tools in the market to help students who struggle in writing. Hence, those tools are not suitable for students with learning disabilities in Thailand, we then need to design and develop our own assistive technology. Similar to other disabilities, students with learning disabilities will also need suitable assistive technology tools for them. However, for students with learning disabilities in writing, it is important to note that assistive technology cannot cure but will assist them in their writing. It does not replace good teaching, but it can be used in addition to well-designed instruction. It can help the students be more self-confident and work more independently. Therefore in this study we also review the work from previous researchers and conclude with the recommendation for the path to develop suitable assistive technology for students with writing disabilities.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939290","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939290","assistive technology;learning disabilities;writing","Writing","","2","","10","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"Protection of parathyroid glands in thyroid surgery and treatment of postoperative hypocalcemia","X. -H. Bian; H. Sun","Department of Thyroid Surgery, Jilin Provincial Key Laboratory of Surgical Translational Medicine, Changchun, China; Department of Thyroid Surgery, Jilin Provincial Key Laboratory of Surgical Translational Medicine, Changchun, China",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","5","Background: Hypoparathyroidism is one of the most frequent and serious complications of the thyroid surgery. Preservation of parathyroid glands (PGs) and treatment of postoperative hypocalcemia are key factors. The aim of this review is to evaluate the relevant literature and provide the clinician guidance for preservation of PGs and the formulation of individualized therapeutic strategies for patients with postoperative hypocalcemia. Methods: This was a review of preservation of PGs in thyroidectomy procedures and treatment strategies for postoperative hypocalcemia. Results: In-depth knowledge of the anatomy of PGs along with relations and an adequate preoperative assessment are the cornerstone for surgeons performing safe thyroid parathyroid surgeries. The “capsular dissection” of the thyroid lobe is the key technique to protect PGs and their supply blood vessels; the intraoperative parathyroid autotransplantation if the occasion should arise is an effective method to prevent definitive hypoparathyroidism. The patients after thyroidectomy are given monitoring of the serum calcium and parathyroid hormone (PTH); the early combinational supplement treatment of calcium and calcitriol effectively prevent postoperative hypocalcemia. Conclusion: To master the anatomic regularity of PGs, intraoperative in-situ conservation and autotransplantation of PGs, and postoperative individualized therapeutic strategies of hypoparathyroidism are effective methods to avoid hypocalcemia in thyroid surgery.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939291","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939291","Parathyroid;Thyroid;Hypocalcemia;Hypoparathyroidism;Thyroidectomy","Fluorescence;Visualization;Probes;Needles;Ligaments;Physiology","","","","48","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"Serious game on recognizing categories of waste, to support a zero waste recycling program","B. M. Menon; Unnikrishnan R; A. Muir; R. R. Bhavani","Amrita Vishwa Vidyapeetham, Amrita University, Kerala, India; Amrita Vishwa Vidyapeetham, Amrita University, Kerala, India; Amrita Vishwa Vidyapeetham, Amrita University, Kerala, India; Amrita Vishwa Vidyapeetham, Amrita University, Kerala, India",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","8","Picking up and sorting garbage is a tedious task, and the health effects of garbage on the streets of India is grave. Recycling trash into categories (e.g. hard plastic, soft plastic, organic, paper) requires training to do correctly at speed. Major national clean up campaigns as well as neighbourhood level initiatives require trained trainees who can quickly place each piece into the appropriate place. For this reason, we investigated using a serious game to train people in how to recycle trash quickly.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939292","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939292","serious games;human-computer interaction;ABC campaign;training;waste sorting","Games;Training;Sorting;Plastics;Recycling;Sensors;Wrist","","14","","31","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"D.R.E.A.M.S. (Digital Rehabilitation Environment-Altering Medical System)","M. Suvajdzic; A. Bihorac; P. Rashidi","College of The Arts, University of Florida; College of Medicine, University of Florida; College of Engineering, University of Florida",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","5","In project D.R.E.A.M.S., we propose to develop and assess the feasibility of a novel and intelligent delirium-prevention system to address depression, pain, sleep, activity patterns and emotional states using the Emotiv Epoc+ | 14 Channel EEG, and HTC Vive VR set.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939293","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939293","therapy;rehabilitation;new media;VR","Electroencephalography;Monitoring;Biomedical monitoring;Pain;Signal processing;Headphones;Interference","","3","","13","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"Playing against dengue design and development of a serious game to help tackling dengue","T. Lima; B. Barbosa; C. Niquini; C. Araújo; R. Lana","João Monlevade, Universidade Federal de Ouro Preto (UFOP), Minas Gerais, Brasil; João Monlevade, Universidade Federal de Ouro Preto (UFOP), Minas Gerais, Brasil; João Monlevade, Universidade Federal de Ouro Preto (UFOP), Minas Gerais, Brasil; João Monlevade, Universidade Federal de Ouro Preto (UFOP), Minas Gerais, Brasil; João Monlevade, Universidade Federal de Ouro Preto (UFOP), Minas Gerais, Brasil",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","8","Dengue is a global public health challenge. The dengue virus is transmitted mainly by the Aedes aegypti mosquito, which is also a vector of other diseases such as zika, chikungunya and urban yellow fever. Its transmission dynamics is complex, involving several actors, factors and processes. Acting against vectors is still an important strategy, mainly due to limitations in efficacy and accessibility of vaccines. We believe that including and awareness of population is an important factor to address the problem. This project aims to design and develop a serious game to support actions and strategies based on prevention and epidemiological surveillance. In order to raise awareness about vector ecology and disease transmission dynamics, the game design presents information and seeks to encourage behavior changes in a playful environment. Moreover, gamification strategies are being used to stimulate concrete actions in real world. A mix of 2D-based game, augmented reality, virtual reality and the real world itself, will provide the proper environment to offer fun with the purpose of helping to deal with this complex problem. This paper presents the game design and current development stage. The artifacts are being developed in an iterative and incremental way, involving activities of conception, design, construction/prototyping and evaluation. Results include the game design, prototypes and the release of a demo version.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939294","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939294","Serious game;dengue;Aedes aegypti;public health","Games;Europe;Monitoring","","12","","87","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"Memori: A Serious Game for diagnosing and treating Visual Sequential Memory Deficit","A. R. Mohammed; A. Rashed; S. Shirmohammadi","College of Engineering and Natural Sciences, Istanbul Sehir University, Istanbul, Turkey; College of Engineering and Natural Sciences, Istanbul Sehir University, Istanbul, Turkey; College of Engineering and Natural Sciences, Istanbul Sehir University, Istanbul, Turkey",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","7","Visual Sequential Memory (VSM) allows a person to perform tasks such as remembering letters, numbers, objects or shapes in the correct order. Its deficit can lead to challenges in one's personal life, including dyslexia and dyscalculia. Detecting Visual Sequential Memory Deficit (VSMD) is essential for those who suffer from its related consequences. But current clinical methods don't have a high rate of diagnosis, and also for treatment are limited to the few hours the person spends in the clinic. In this paper, we propose an Origami based Serious Game, called Memori, for the diagnosis and treatment of children with VSMD. We illustrate the rationale behind using Origami, the design process of our game, and its implementation.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939295","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939295","Serious Games;Game Design;Visual Sequential Memory;Origami;Play Therapy","Shape;Switches;Games","","2","","38","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"A serious game for children with speech disorders and hearing problems","N. Nasiri; S. Shirmohammadi; A. Rashed","School of Electrical and Computer Engineering, Istanbul Sehir University, Istanbul, Turkey; School of Electrical and Computer Engineering, Istanbul Sehir University, Istanbul, Turkey; School of Electrical and Computer Engineering, Istanbul Sehir University, Istanbul, Turkey",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","7","Speech impediment affecting children with hearing difficulties and speech disorders requires speech therapy and much practice to overcome. To motivate the children to practice more, serious games can be used because children are more inclined to play games. In this paper, we have designed and implemented a serious game in which children can learn to speak specific words that they are expected to know before the age of 7. The game consists of an avatar controlled by the child through speech, with the objective of moving the avatar around the environment to earn coins. The avatar is controlled by voice commands such as Jump, Ahead, Back, Left, Right. Children will be guided by an arrow during the game instead of a getting help from a therapist or a teacher to guide the child to the next coin. This allows the child to practice longer hours, compared to clinical approaches under the supervision of a therapist, which are time-limited.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939296","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939296","Speech Impediment;Voice Commands;Serious Games","Speech;Autism;Speech recognition;Games;Auditory system;Pediatrics;Mobile communication","","15","","18","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"LA-VIE: A serious game for cardiopulmonary resuscitation","M. H. Latif; M. Ajmal; F. Ahmad; J. Alam; A. Saleem","School of Computing and Communications, Lancaster University, Lancaster, United Kingdom; Dept. of Computer Science, COMSATS Institute of Information Technology, Lahore, Pakistan; Dept. of Computer Science, COMSATS Institute of Information Technology, Lahore, Pakistan; Dept. of Computer Science, COMSATS Institute of Information Technology, Lahore, Pakistan; Division of Science and Technology, University of Education, Lahore, Pakistan",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","5","Every year a number of people involved in a cardiac arrest (a condition in which the heart of a person stops working) die before the arrival of paramedics. Therefore, a timely cardiopulmonary resuscitation (CPR) is a necessary act to save somebody's life. Now a days gamming has become a common trend in both children and adults, so it should be used as a key to learning. In this paper, we discuss the use of a purposely made serious game to make a layman learn basics of CPR i.e. Chest Compressions and Mouth to Mouth Ventilation. In addition, the game also resembles the daily routine of a person and consists of a proper storyline to make it attractive to play. Evaluation results of LA-VIE game show that it's an effective tool to train general people about CPR.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939297","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939297","CPR;Serious Game;Cardiopulmonary Resuscitation;Life Saving Game;LA-VIE","Games;Tools;Navigation;Lead;Mobile communication","","8","","15","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"MyEyes-automatic combination system of clothing parts to blind people: First insights","D. Rocha; V. Carvalho; E. Oliveira; J. Gonçalves; F. Azevedo","IPCA, School of Technology, Braga, Portugal; IPCA, School of Technology, Braga, Portugal; IPCA, School of Technology, Braga, Portugal; IPCA, School of Technology, Braga, Portugal; Association of the Blind and Amblyopic of Portugal-ACAPO, Braga, Portugal",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","5","The technology world for visually impaired people has evolved over the past few years, making their day-to-day life more functional. However, there are still gaps such as in the area of aesthetics and visual image that need to be more explored. Thus, this article describes the first validation in the development of a Web platform in aid of the combination of clothing for blindness people. This project uses NFC (Near Field Communication) technology for the identification of the clothes. At the moment the clothes characteristics of the blind people are inserted manually but in the future one intends to use algorithms of automatic insertion, resorting to the image processing and machine learning. The first perceptions about the project were promising.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939298","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939298","Blind people;Computer Vision;Clothes Combination;NFC","Clothing;Biological system modeling;Image color analysis;Manuals;Estimation","","9","","13","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"Classification algorithms for body posture","S. Silva; S. Queirós; A. H. Moreira; E. Oliveira; N. F. Rodrigues; J. L. Vilaça","Digarc - School of Technology, Polytechnic Institute of Cavado and Ave, Barcelos, Portugal; Digarc - School of Technology, Polytechnic Institute of Cavado and Ave, Barcelos, Portugal; Digarc - School of Technology, Polytechnic Institute of Cavado and Ave, Barcelos, Portugal; Digarc - School of Technology, Polytechnic Institute of Cavado and Ave, Barcelos, Portugal; Digarc - School of Technology, Polytechnic Institute of Cavado and Ave, Barcelos, Portugal; Digarc - School of Technology, Polytechnic Institute of Cavado and Ave, Barcelos, Portugal",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","6","Bad posture while working or playing videogames can affect our life quality and impose negative economic consequences over time. There's raising concern in companies regarding worker's wellness, many adopting preventive measures. Specialized training in posture is important to prevent occupational activities risks and to foster health promotion. In this paper, we present a study of different classifiers to detect good and bad body postures in workplaces. A set classifiers, namely artificial neural networks, support vector machine, decision trees, discriminant analysis, logistic regression, treebagger and naïve Bayes, were tested in three-dimensional acquisitions of 100 people for automatic determination of the type of body posture. The best classifier was the treebagger with a rating of True Positive and True Negative of 93.3% and 96.2%, respectively.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939299","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939299","classification body posture;gamers health","Government;Companies;Biomechanics;Regression tree analysis;MATLAB;Silicon","","2","","18","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"Instrumented vest for postural reeducation","P. Carvalho; S. Queirós; A. Moreira; J. H. Brito; F. Veloso; M. Terroso; N. F. Rodrigues; J. L. Vilaça","DIGARC, Polytechnic Institute of Cávado and Ave, Barcelos, Portugal; ICVS/3B'S-PT Government Associate Laboratory, Braga/Guimardes, Portugal; ICVS/3B'S-PT Government Associate Laboratory, Braga/Guimardes, Portugal; DIGARC, Polytechnic Institute of Cávado and Ave, Barcelos, Portugal; DIGARC, Polytechnic Institute of Cávado and Ave, Barcelos, Portugal; DIGARC, Polytechnic Institute of Cávado and Ave, Barcelos, Portugal; DIGARC, Polytechnic Institute of Cávado and Ave, Barcelos, Portugal; DIGARC, Polytechnic Institute of Cávado and Ave, Barcelos, Portugal",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","8","According to the World Health Organization, 85% of the world population suffers from back pain, which accounts for over 50% of physical incapacity, permanent or temporary, among individuals in working-age. In most situations, this is caused by an incorrect posture, which causes changes in the spine structure. This paper proposes an instrumented vest for postural reeducation to address this issue. The vest has a set of inertial measurement unit (IMU) sensors strategically placed to provide an accurate characterization of the spine profile. The sensor readings are classified by a central processing unit. In case of an incorrect posture, users are alerted by an audio signal and through vibration. The wearable system works in stand-alone mode, but can also communicate with external systems through an API. Two applications were developed to communicate with the device through this API, one intended to run on a desktop computer and the other one for Android devices. These applications monitor spine profiles in real time and notify the user of incorrect postures, among other functionalities. The device prototype and the applications have been tested by 10 individuals in two different settings, first without any kind of feedback and then with feedback enabled. The tests demonstrate the usability, accuracy and robustness of the system, proving its high level of reliability in classifying postures and effectiveness for postural reeducation. In the future, the system is expected to be used as a platform for a serious game, to promote posture reeducation in a real world scenario.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939300","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939300","Postural Reeducation;Spine;Wearable device;IMU;Classifier","Instruments;Personnel;Object recognition;Medical services;Cameras;Tracking;Skin","","5","","48","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"Serious games design considerations for people with Alzheimer's disease in developing nations","H. A. S. M. Samarasinghe; W. A. M. S. Weerasooriya; G. H. E. Weerasinghe; Y. Ekanayaka; R. Rajapakse; D. P. D. Wijesinghe","University of Colombo School of Computing, Colombo, Sri Lanka; University of Colombo School of Computing, Colombo, Sri Lanka; University of Colombo School of Computing, Colombo, Sri Lanka; University of Colombo School of Computing, Colombo, Sri Lanka; University of Colombo School of Computing, Colombo, Sri Lanka; University of Colombo School of Computing, Colombo, Sri Lanka",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","5","There is a wide range of serious games all over the world which are used as a Cognitive Stimulation Therapy to treat Alzheimer's patients. But the utilization of these applications in the developing countries is very low due to low literacy in English and ICT. The aim of the study is to identify basic design considerations for making games more accessible, utilizable and stimulating for people with Alzheimer's disease who lack IT literacy skills as well as English knowledge. This research utilizes qualitative data in the research design which comprised of two stages: Scoping stage and Prototype development stage. Scoping stage consisted of an observation conducted with a sample of 6 patients with mild to moderate Alzheimer's disease giving a prevailing serious game to identify the issues in them. Participatory design was followed in the Prototype development stage, conducted with a sample of 12 patients with mild to moderate Alzheimer's disease which consisted of 2 observations: one during the developing stage and the other after the development. Through the study we have found some design considerations that can be used to overcome low utilization of serious games. Some of our findings were games are more accurate when developed based on MOCA test and relating on their day to day lives, simple and easy games with short duration, using real images in the games, bigger buttons with more space between them, instructions in their native language etc. The findings suggest that developing serious games following these design considerations would make these games more accessible, utilizable and stimulating for people with Alzheimer's disease who lack English knowledge and IT literacy skills, especially in Sri Lankan context.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939301","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939301","Serious games;Design considerations;Alzheimer's disease;Developing Nations;Cognitive Stimulation Therapy","Games;Prototypes","","11","","23","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
